"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"23138",5,86,15,TRUE
"23141",5,86,15,TRUE
"23144",5,86,15,TRUE
"23148",4,50,15,TRUE
"23151",5,86,15,TRUE
"23162",4,50,15,TRUE
"23164",5,86,15,TRUE
"23166",5,66,15,TRUE
"23178",4,50,15,TRUE
"23184",5,86,15,TRUE
"23187",5,66,15,TRUE
"23194",5,66,15,TRUE
"23200",5,86,15,TRUE
"23201",5,86,15,TRUE
"23207",5,86,15,TRUE
"23208",4,50,15,TRUE
"23211",5,86,15,TRUE
"23213",4,50,15,TRUE
"23218",5,86,15,TRUE
"23221",5,86,15,TRUE
"23224",5,86,15,TRUE
"23232",5,86,15,TRUE
"23233",4,50,15,TRUE
"23235",4,50,15,TRUE
"23240",5,66,15,TRUE
"23242",5,86,15,TRUE
"23243",5,86,15,TRUE
"23246",5,86,15,TRUE
"23247",5,66,15,TRUE
"23248",5,86,15,TRUE
"23254",5,86,15,TRUE
"23259",5,86,15,TRUE
"2326",5,86,15,TRUE
"23261",5,86,15,TRUE
"23269",5,86,15,TRUE
"2327",4,50,15,TRUE
"23274",5,86,15,TRUE
"23275",5,86,15,TRUE
"23295",2,78,7,TRUE
"23299",5,86,15,TRUE
"2330",4,50,15,TRUE
"23301",5,86,15,TRUE
"23302",4,50,15,TRUE
"23304",5,86,15,TRUE
"23307",5,86,15,TRUE
"23308",2,78,7,TRUE
"23310",5,86,15,TRUE
"23312",5,66,15,TRUE
"23313",5,86,15,TRUE
"23315",5,86,15,TRUE
"23324",5,86,15,TRUE
"23326",5,86,15,TRUE
"23331",5,86,15,TRUE
"23332",5,86,15,TRUE
"23333",5,86,15,TRUE
"23336",5,66,15,TRUE
"2334",5,66,15,TRUE
"23341",5,86,15,TRUE
"23347",5,86,15,TRUE
"23350",5,86,15,TRUE
"23353",5,86,15,TRUE
"23354",4,50,15,TRUE
"23358",5,86,15,TRUE
"23359",4,50,15,TRUE
"23361",5,86,15,TRUE
"23363",5,86,15,TRUE
"23366",5,66,15,TRUE
"23371",5,66,15,TRUE
"23379",5,86,15,TRUE
"23380",5,86,15,TRUE
"23381",5,86,15,TRUE
"23383",5,86,15,TRUE
"23392",5,86,15,TRUE
"23399",5,86,15,TRUE
"23403",5,86,15,TRUE
"23409",5,66,15,TRUE
"23413",5,86,15,TRUE
"23414",4,50,15,TRUE
"2342",3,94,7,TRUE
"23420",3,94,7,TRUE
"23426",5,86,15,TRUE
"23431",5,86,15,TRUE
"23452",5,86,15,TRUE
"23457",5,66,15,TRUE
"23460",4,50,15,TRUE
"23464",5,86,15,TRUE
"23466",5,86,15,TRUE
"23491",5,66,15,TRUE
"23493",5,66,15,TRUE
"23505",5,86,15,TRUE
"23507",5,86,15,TRUE
"23508",5,86,15,TRUE
"23511",5,86,15,TRUE
"23514",5,86,15,TRUE
"23517",5,86,15,TRUE
"23526",5,66,15,TRUE
"23529",4,50,15,TRUE
"23548",5,66,15,TRUE
"2355",5,86,15,TRUE
"23555",5,66,15,TRUE
"23559",2,78,7,TRUE
"23566",4,50,15,TRUE
"23576",5,86,15,TRUE
"2358",4,50,15,TRUE
"23584",5,66,15,TRUE
"2359",4,50,15,TRUE
"23597",5,86,15,TRUE
"23616",5,86,15,TRUE
"23627",5,86,15,TRUE
"23654",5,86,15,TRUE
"23678",3,94,7,TRUE
"23762",4,50,15,TRUE
"23767",5,66,15,TRUE
"23768",5,86,15,TRUE
"23779",1,42,7,TRUE
"2395",5,86,15,TRUE
"24144",5,86,15,TRUE
"24146",5,66,15,TRUE
"24150",3,94,7,TRUE
"2444",4,50,15,TRUE
"245936",5,66,15,TRUE
"245972",4,50,15,TRUE
"246184",3,94,7,TRUE
"246721",3,94,7,TRUE
"247",5,86,15,TRUE
"2483",3,94,7,TRUE
"249",5,86,15,TRUE
"2528",5,86,15,TRUE
"252969",5,66,15,TRUE
"252995",4,50,15,TRUE
"253143",5,86,15,TRUE
"253152",4,50,15,TRUE
"2532",5,66,15,TRUE
"253260",5,86,15,TRUE
"253314",1,42,7,TRUE
"253461",5,86,15,TRUE
"2535",5,86,15,TRUE
"253714",2,78,7,TRUE
"253725",5,86,15,TRUE
"253738",4,50,15,TRUE
"253769",5,66,15,TRUE
"253782",5,86,15,TRUE
"253827",5,86,15,TRUE
"253832",5,86,15,TRUE
"253980",5,66,15,TRUE
"254048",5,86,15,TRUE
"254102",5,86,15,TRUE
"254225",5,86,15,TRUE
"254228",5,66,15,TRUE
"254251",4,50,15,TRUE
"254263",5,66,15,TRUE
"254428",5,86,15,TRUE
"254531",4,50,15,TRUE
"2547",3,94,7,TRUE
"254887",5,86,15,TRUE
"255189",5,86,15,TRUE
"255231",4,50,15,TRUE
"255743",5,86,15,TRUE
"255783",5,86,15,TRUE
"255877",5,66,15,TRUE
"2559",4,50,15,TRUE
"2560",5,66,15,TRUE
"256051",5,66,15,TRUE
"256126",4,50,15,TRUE
"2562",4,50,15,TRUE
"256356",5,86,15,TRUE
"256435",4,50,15,TRUE
"256643",5,86,15,TRUE
"256691",5,86,15,TRUE
"2569",4,50,15,TRUE
"256987",5,86,15,TRUE
"257019",5,66,15,TRUE
"257044",4,50,15,TRUE
"2571",4,50,15,TRUE
"257106",5,66,15,TRUE
"257160",5,86,15,TRUE
"257236",5,86,15,TRUE
"257313",5,66,15,TRUE
"257364",5,66,15,TRUE
"257397",5,86,15,TRUE
"25759",5,86,15,TRUE
"25764",3,94,7,TRUE
"25766",5,86,15,TRUE
"2577",1,42,7,TRUE
"25780",5,66,15,TRUE
"25789",4,50,15,TRUE
"25798",5,86,15,TRUE
"25809",5,66,15,TRUE
"25819",5,86,15,TRUE
"25822",5,86,15,TRUE
"25827",5,66,15,TRUE
"25829",5,86,15,TRUE
"25832",3,94,7,TRUE
"25841",5,86,15,TRUE
"25843",3,94,7,TRUE
"25862",5,86,15,TRUE
"25878",5,66,15,TRUE
"25884",4,50,15,TRUE
"25886",5,86,15,TRUE
"25888",5,86,15,TRUE
"25890",4,50,15,TRUE
"25907",5,86,15,TRUE
"2591",5,86,15,TRUE
"25914",5,86,15,TRUE
"259217",4,50,15,TRUE
"25925",5,66,15,TRUE
"25938",5,86,15,TRUE
"25943",4,50,15,TRUE
"2596",4,50,15,TRUE
"25974",5,86,15,TRUE
"25983",5,86,15,TRUE
"26",5,66,15,TRUE
"26002",4,50,15,TRUE
"26013",5,86,15,TRUE
"26018",5,86,15,TRUE
"26024",2,78,7,TRUE
"26027",5,86,15,TRUE
"260293",5,66,15,TRUE
"26032",4,50,15,TRUE
"26034",5,66,15,TRUE
"26043",5,86,15,TRUE
"26047",5,86,15,TRUE
"26048",5,86,15,TRUE
"26051",5,86,15,TRUE
"26054",5,66,15,TRUE
"26056",5,86,15,TRUE
"26071",5,86,15,TRUE
"26097",5,86,15,TRUE
"26108",4,50,15,TRUE
"26115",5,86,15,TRUE
"26121",5,86,15,TRUE
"26137",5,66,15,TRUE
"26140",2,78,7,TRUE
"26149",3,94,7,TRUE
"26153",5,86,15,TRUE
"26156",5,86,15,TRUE
"26157",5,66,15,TRUE
"261726",5,86,15,TRUE
"26173",4,50,15,TRUE
"26175",5,86,15,TRUE
"26206",4,50,15,TRUE
"2621",5,66,15,TRUE
"2622",4,50,15,TRUE
"26232",4,50,15,TRUE
"26262",5,86,15,TRUE
"26270",5,86,15,TRUE
"26278",5,86,15,TRUE
"26279",4,50,15,TRUE
"2629",3,94,7,TRUE
"26292",3,94,7,TRUE
"26301",5,86,15,TRUE
"2643",5,66,15,TRUE
"26468",5,66,15,TRUE
"26470",5,86,15,TRUE
"26472",2,78,7,TRUE
"2651",4,50,15,TRUE
"2653",3,94,7,TRUE
"26575",4,50,15,TRUE
"26580",3,94,7,TRUE
"26585",4,50,15,TRUE
"266655",5,86,15,TRUE
"266747",4,50,15,TRUE
"267004",3,94,7,TRUE
"26747",4,50,15,TRUE
"2675",5,86,15,TRUE
"26872",4,50,15,TRUE
"26873",5,86,15,TRUE
"2689",5,86,15,TRUE
"26960",4,50,15,TRUE
"26974",5,66,15,TRUE
"26984",5,86,15,TRUE
"26986",3,94,7,TRUE
"26999",5,66,15,TRUE
"2700",4,50,15,TRUE
"27000",5,86,15,TRUE
"27010",5,86,15,TRUE
"27042",5,86,15,TRUE
"2706",4,50,15,TRUE
"27063",4,50,15,TRUE
"27072",5,86,15,TRUE
"27094",2,58,7,TRUE
"27098",4,50,15,TRUE
"2710",4,50,15,TRUE
"27111",2,58,7,TRUE
"27115",4,50,15,TRUE
"27123",4,50,15,TRUE
"27125",5,86,15,TRUE
"27141",4,50,15,TRUE
"27145",5,86,15,TRUE
"27151",5,86,15,TRUE
"27161",5,86,15,TRUE
"27198",5,86,15,TRUE
"27233",4,50,15,TRUE
"27239",5,66,15,TRUE
"27240",4,50,15,TRUE
"27245",5,86,15,TRUE
"27255",5,66,15,TRUE
"27291",5,86,15,TRUE
"27294",4,50,15,TRUE
"27314",5,86,15,TRUE
"27328",1,42,7,TRUE
"27330",5,86,15,TRUE
"27333",5,66,15,TRUE
"2734",5,86,15,TRUE
"27347",5,66,15,TRUE
"27350",5,66,15,TRUE
"27351",5,86,15,TRUE
"2743",4,50,15,TRUE
"27433",5,86,15,TRUE
"276",1,42,7,TRUE
"2766",5,86,15,TRUE
"2767",5,86,15,TRUE
"2769",5,66,15,TRUE
"277",1,42,7,TRUE
"2774",4,50,15,TRUE
"2779",4,50,15,TRUE
"278",1,42,7,TRUE
"279",1,42,7,TRUE
"2790",2,78,7,TRUE
"2793",4,50,15,TRUE
"2796",5,66,15,TRUE
"280",5,66,15,TRUE
"2811",4,50,15,TRUE
"2823",4,50,15,TRUE
"28232",4,50,15,TRUE
"2824",5,66,15,TRUE
"2825",5,66,15,TRUE
"282679",5,86,15,TRUE
"282996",5,86,15,TRUE
"283",5,86,15,TRUE
"283116",1,42,7,TRUE
"283149",5,86,15,TRUE
"283150",4,50,15,TRUE
"28316",4,50,15,TRUE
"283209",5,86,15,TRUE
"283212",5,86,15,TRUE
"283219",4,50,15,TRUE
"283298",4,50,15,TRUE
"283310",5,86,15,TRUE
"283316",5,66,15,TRUE
"283337",4,50,15,TRUE
"283373",4,50,15,TRUE
"283431",5,86,15,TRUE
"283450",5,86,15,TRUE
"283459",5,86,15,TRUE
"283464",5,86,15,TRUE
"283489",5,86,15,TRUE
"2835",5,86,15,TRUE
"283514",4,50,15,TRUE
"283537",5,66,15,TRUE
"283820",1,42,7,TRUE
"283848",5,66,15,TRUE
"283869",4,50,15,TRUE
"283870",5,86,15,TRUE
"283871",5,86,15,TRUE
"283897",4,50,15,TRUE
"283927",5,86,15,TRUE
"283953",2,78,7,TRUE
"283989",5,86,15,TRUE
"284004",5,86,15,TRUE
"284021",4,50,15,TRUE
"284023",4,50,15,TRUE
"284058",5,86,15,TRUE
"284098",4,50,15,TRUE
"284194",1,42,7,TRUE
"2842",4,50,15,TRUE
"284254",1,42,7,TRUE
"284307",4,50,15,TRUE
"284325",5,66,15,TRUE
"284339",5,66,15,TRUE
"284340",5,66,15,TRUE
"284349",5,86,15,TRUE
"284358",4,50,15,TRUE
"284371",5,86,15,TRUE
"284390",4,50,15,TRUE
"284391",4,50,15,TRUE
"284417",1,42,7,TRUE
"284439",5,86,15,TRUE
"284467",1,42,7,TRUE
"284521",4,50,15,TRUE
"284565",2,78,7,TRUE
"284611",5,86,15,TRUE
"284613",5,86,15,TRUE
"284656",4,50,15,TRUE
"284723",4,50,15,TRUE
"285016",4,50,15,TRUE
"285148",5,86,15,TRUE
"285175",4,50,15,TRUE
"285193",4,50,15,TRUE
"285195",4,50,15,TRUE
"285203",5,66,15,TRUE
"285220",4,50,15,TRUE
"285237",5,86,15,TRUE
"285331",5,86,15,TRUE
"285382",5,86,15,TRUE
"285440",5,86,15,TRUE
"285527",5,86,15,TRUE
"285550",5,86,15,TRUE
"285590",5,86,15,TRUE
"285596",1,42,7,TRUE
"285605",4,50,15,TRUE
"285636",3,94,7,TRUE
"2857",5,66,15,TRUE
"285704",5,86,15,TRUE
"285755",4,50,15,TRUE
"285855",5,86,15,TRUE
"285966",3,94,7,TRUE
"285971",5,86,15,TRUE
"285989",5,66,15,TRUE
"286075",5,86,15,TRUE
"286077",5,86,15,TRUE
"286144",5,86,15,TRUE
"286343",5,66,15,TRUE
"286410",5,86,15,TRUE
"286527",1,42,7,TRUE
"2868",5,86,15,TRUE
"287",4,50,15,TRUE
"2876",2,78,7,TRUE
"2892",4,50,15,TRUE
"28951",5,66,15,TRUE
"28957",3,94,7,TRUE
"28958",5,86,15,TRUE
"28959",5,66,15,TRUE
"28964",5,66,15,TRUE
"28968",4,50,15,TRUE
"28978",5,86,15,TRUE
"28996",5,86,15,TRUE
"29015",5,66,15,TRUE
"2903",4,50,15,TRUE
"29057",3,94,7,TRUE
"29068",5,86,15,TRUE
"29070",5,66,15,TRUE
"29079",5,86,15,TRUE
"29095",5,86,15,TRUE
"29109",5,86,15,TRUE
"2912",4,50,15,TRUE
"29121",5,86,15,TRUE
"29128",3,94,7,TRUE
"2919",5,66,15,TRUE
"2920",5,66,15,TRUE
"2938",4,50,15,TRUE
"2939",2,78,7,TRUE
"2944",2,78,7,TRUE
"2946",3,94,7,TRUE
"2966",2,58,7,TRUE
"29767",4,50,15,TRUE
"2977",4,50,15,TRUE
"29775",5,86,15,TRUE
"29780",4,50,15,TRUE
"2979",4,50,15,TRUE
"29799",5,66,15,TRUE
"2980",5,66,15,TRUE
"29800",5,66,15,TRUE
"2983",5,66,15,TRUE
"29855",4,50,15,TRUE
"29901",5,86,15,TRUE
"29902",4,50,15,TRUE
"29903",5,66,15,TRUE
"29904",5,86,15,TRUE
"29922",5,86,15,TRUE
"29934",5,86,15,TRUE
"29942",4,50,15,TRUE
"29944",4,50,15,TRUE
"29951",5,66,15,TRUE
"2996",5,66,15,TRUE
"29964",1,42,7,TRUE
"29970",3,94,7,TRUE
"29998",5,86,15,TRUE
"30000",5,86,15,TRUE
"30001",5,86,15,TRUE
"30009",4,50,15,TRUE
"3013",2,78,7,TRUE
"3020",2,78,7,TRUE
"3024",5,86,15,TRUE
"3037",4,50,15,TRUE
"3038",5,86,15,TRUE
"3039",2,78,7,TRUE
"3040",2,78,7,TRUE
"3042",5,86,15,TRUE
"3047",2,78,7,TRUE
"3049",5,86,15,TRUE
"3050",3,94,7,TRUE
"3054",5,66,15,TRUE
"3055",5,66,15,TRUE
"3071",5,66,15,TRUE
"3075",5,66,15,TRUE
"3077",5,66,15,TRUE
"3080",4,50,15,TRUE
"30818",4,50,15,TRUE
"30827",5,86,15,TRUE
"30835",5,66,15,TRUE
"30837",5,86,15,TRUE
"30846",5,86,15,TRUE
"30851",3,94,7,TRUE
"3087",5,66,15,TRUE
"31",5,86,15,TRUE
"3101",5,66,15,TRUE
"3105",5,86,15,TRUE
"3107",5,86,15,TRUE
"3125",3,94,7,TRUE
"3126",3,94,7,TRUE
"3131",5,86,15,TRUE
"3142",5,66,15,TRUE
"3150",3,94,7,TRUE
"3151",3,94,7,TRUE
"316",4,50,15,TRUE
"317",5,66,15,TRUE
"317649",4,50,15,TRUE
"317662",5,86,15,TRUE
"317671",5,86,15,TRUE
"3177",5,86,15,TRUE
"317701",5,66,15,TRUE
"317749",1,42,7,TRUE
"317762",5,86,15,TRUE
"317772",3,94,7,TRUE
"3188",3,94,7,TRUE
"3191",5,86,15,TRUE
"32",4,50,15,TRUE
"3203",4,50,15,TRUE
"3205",2,78,7,TRUE
"3206",5,66,15,TRUE
"3215",5,66,15,TRUE
"3216",5,66,15,TRUE
"3217",5,86,15,TRUE
"3221",4,50,15,TRUE
"3223",4,50,15,TRUE
"3224",4,50,15,TRUE
"3226",5,66,15,TRUE
"3229",4,50,15,TRUE
"3232",4,50,15,TRUE
"3257",5,86,15,TRUE
"326",4,50,15,TRUE
"326624",4,50,15,TRUE
"3268",5,66,15,TRUE
"33",5,66,15,TRUE
"330",4,50,15,TRUE
"3304",5,66,15,TRUE
"3305",5,86,15,TRUE
"3310",5,66,15,TRUE
"3315",3,94,7,TRUE
"3329",3,94,7,TRUE
"3336",3,94,7,TRUE
"335",4,50,15,TRUE
"3363",5,86,15,TRUE
"3364",5,86,15,TRUE
"3371",5,66,15,TRUE
"3373",5,66,15,TRUE
"337876",4,50,15,TRUE
"338328",5,86,15,TRUE
"338707",4,50,15,TRUE
"338773",4,50,15,TRUE
"338879",1,42,7,TRUE
"339122",3,94,7,TRUE
"339210",4,50,15,TRUE
"339229",5,86,15,TRUE
"339231",5,86,15,TRUE
"339287",5,86,15,TRUE
"339318",2,78,7,TRUE
"339324",4,50,15,TRUE
"339344",5,86,15,TRUE
"339366",5,86,15,TRUE
"3394",5,66,15,TRUE
"339451",5,66,15,TRUE
"339479",4,50,15,TRUE
"339559",5,66,15,TRUE
"339768",4,50,15,TRUE
"339804",5,86,15,TRUE
"3400",5,86,15,TRUE
"340061",5,86,15,TRUE
"340156",4,50,15,TRUE
"340260",1,42,7,TRUE
"340267",4,50,15,TRUE
"340307",2,78,7,TRUE
"340385",4,50,15,TRUE
"340419",5,66,15,TRUE
"340547",4,50,15,TRUE
"340602",4,50,15,TRUE
"341405",5,86,15,TRUE
"341640",4,50,15,TRUE
"342357",5,86,15,TRUE
"342371",4,50,15,TRUE
"342527",5,66,15,TRUE
"342574",5,86,15,TRUE
"3426",5,66,15,TRUE
"342897",5,66,15,TRUE
"342908",4,50,15,TRUE
"342931",1,42,7,TRUE
"342977",4,50,15,TRUE
"342979",5,86,15,TRUE
"343066",1,42,7,TRUE
"343099",4,50,15,TRUE
"343990",4,50,15,TRUE
"344",2,58,7,TRUE
"344148",4,50,15,TRUE
"344167",2,78,7,TRUE
"344558",4,50,15,TRUE
"344787",1,42,7,TRUE
"344805",1,42,7,TRUE
"3452",4,50,15,TRUE
"3455",5,66,15,TRUE
"345778",4,50,15,TRUE
"346007",4,50,15,TRUE
"347",5,66,15,TRUE
"347252",5,66,15,TRUE
"347344",4,50,15,TRUE
"347733",5,66,15,TRUE
"348093",5,86,15,TRUE
"3481",3,94,7,TRUE
"348180",5,86,15,TRUE
"3483",4,50,15,TRUE
"3486",5,86,15,TRUE
"348654",5,86,15,TRUE
"349075",5,86,15,TRUE
"349136",4,50,15,TRUE
"349334",1,42,7,TRUE
"3516",5,86,15,TRUE
"353376",1,42,7,TRUE
"353497",4,50,15,TRUE
"353514",5,66,15,TRUE
"3568",4,50,15,TRUE
"3569",5,66,15,TRUE
"3576",4,50,15,TRUE
"3578",4,50,15,TRUE
"3579",5,66,15,TRUE
"3586",5,66,15,TRUE
"3595",5,66,15,TRUE
"359787",2,58,7,TRUE
"3598",4,50,15,TRUE
"359948",5,86,15,TRUE
"360023",5,86,15,TRUE
"3603",5,66,15,TRUE
"3606",5,66,15,TRUE
"3619",5,86,15,TRUE
"3627",4,50,15,TRUE
"3628",5,66,15,TRUE
"3633",5,86,15,TRUE
"3642",5,86,15,TRUE
"3656",4,50,15,TRUE
"366",5,66,15,TRUE
"3662",4,50,15,TRUE
"3672",5,86,15,TRUE
"3673",4,50,15,TRUE
"3676",5,66,15,TRUE
"3679",5,86,15,TRUE
"3680",5,86,15,TRUE
"3684",5,66,15,TRUE
"3688",3,94,7,TRUE
"3695",5,86,15,TRUE
"3714",5,66,15,TRUE
"3732",5,86,15,TRUE
"3741",4,50,15,TRUE
"374354",5,86,15,TRUE
"374654",4,50,15,TRUE
"374875",5,86,15,TRUE
"374882",5,86,15,TRUE
"3749",5,86,15,TRUE
"374900",5,66,15,TRUE
"374928",2,78,7,TRUE
"374986",5,86,15,TRUE
"375033",5,86,15,TRUE
"375035",5,86,15,TRUE
"375056",5,86,15,TRUE
"375189",4,50,15,TRUE
"375287",5,86,15,TRUE
"375307",2,58,7,TRUE
"375341",5,66,15,TRUE
"375346",5,86,15,TRUE
"375387",4,50,15,TRUE
"375444",4,50,15,TRUE
"375449",5,86,15,TRUE
"375484",5,66,15,TRUE
"3755",5,86,15,TRUE
"375519",3,94,7,TRUE
"375593",1,42,7,TRUE
"375611",1,42,7,TRUE
"375704",5,86,15,TRUE
"375743",5,86,15,TRUE
"375757",5,86,15,TRUE
"375775",4,50,15,TRUE
"375791",4,50,15,TRUE
"3761",4,50,15,TRUE
"376267",5,86,15,TRUE
"3766",5,86,15,TRUE
"3778",5,86,15,TRUE
"3779",5,86,15,TRUE
"3795",5,86,15,TRUE
"3814",5,86,15,TRUE
"3820",4,50,15,TRUE
"3833",5,86,15,TRUE
"3856",3,94,7,TRUE
"3858",5,86,15,TRUE
"386617",2,58,7,TRUE
"386678",4,50,15,TRUE
"387082",4,50,15,TRUE
"387103",5,86,15,TRUE
"387119",5,86,15,TRUE
"387263",5,86,15,TRUE
"387496",4,50,15,TRUE
"3875",3,94,7,TRUE
"387521",4,50,15,TRUE
"387522",1,42,7,TRUE
"387597",4,50,15,TRUE
"387640",5,86,15,TRUE
"387700",2,78,7,TRUE
"387748",1,42,7,TRUE
"387763",5,86,15,TRUE
"387804",1,42,7,TRUE
"387856",4,50,15,TRUE
"387921",5,86,15,TRUE
"388115",5,66,15,TRUE
"388121",1,42,7,TRUE
"388125",5,86,15,TRUE
"388135",5,86,15,TRUE
"388284",5,86,15,TRUE
"388324",1,42,7,TRUE
"388325",4,50,15,TRUE
"388327",4,50,15,TRUE
"388372",1,42,7,TRUE
"388381",4,50,15,TRUE
"3885",5,66,15,TRUE
"388555",1,42,7,TRUE
"388561",2,78,7,TRUE
"388564",2,78,7,TRUE
"388566",5,66,15,TRUE
"388569",4,50,15,TRUE
"388585",5,66,15,TRUE
"388591",5,86,15,TRUE
"388610",4,50,15,TRUE
"388650",5,86,15,TRUE
"388677",3,94,7,TRUE
"388695",5,86,15,TRUE
"388701",1,42,7,TRUE
"388722",5,86,15,TRUE
"388753",5,86,15,TRUE
"388789",4,50,15,TRUE
"388818",1,42,7,TRUE
"388939",4,50,15,TRUE
"388951",4,50,15,TRUE
"388969",5,86,15,TRUE
"389015",1,42,7,TRUE
"389114",5,66,15,TRUE
"389125",1,42,7,TRUE
"389289",5,86,15,TRUE
"389337",5,86,15,TRUE
"389362",4,50,15,TRUE
"389432",4,50,15,TRUE
"3895",5,86,15,TRUE
"389524",1,42,7,TRUE
"389541",5,66,15,TRUE
"389677",5,86,15,TRUE
"389792",5,86,15,TRUE
"389856",5,86,15,TRUE
"3899",4,50,15,TRUE
"390075",1,42,7,TRUE
"390595",5,86,15,TRUE
"390940",5,86,15,TRUE
"390980",4,50,15,TRUE
"391059",5,86,15,TRUE
"391195",1,42,7,TRUE
"391356",5,86,15,TRUE
"3914",5,86,15,TRUE
"391712",4,50,15,TRUE
"3918",5,86,15,TRUE
"3921",3,94,7,TRUE
"392255",2,58,7,TRUE
"3934",4,50,15,TRUE
"3937",4,50,15,TRUE
"3939",3,94,7,TRUE
"3953",4,50,15,TRUE
"3954",5,86,15,TRUE
"3955",5,86,15,TRUE
"3960",4,50,15,TRUE
"3965",5,66,15,TRUE
"3981",5,66,15,TRUE
"399512",5,86,15,TRUE
"399664",5,86,15,TRUE
"399665",5,86,15,TRUE
"399687",2,78,7,TRUE
"399818",5,86,15,TRUE
"399909",5,86,15,TRUE
"399967",4,50,15,TRUE
"399979",5,86,15,TRUE
"400506",5,86,15,TRUE
"400566",5,86,15,TRUE
"400720",1,42,7,TRUE
"400745",5,86,15,TRUE
"400746",2,58,7,TRUE
"400818",2,78,7,TRUE
"400966",2,78,7,TRUE
"401024",4,50,15,TRUE
"401115",5,86,15,TRUE
"401466",4,50,15,TRUE
"4015",5,86,15,TRUE
"401548",4,50,15,TRUE
"401647",5,66,15,TRUE
"401720",1,42,7,TRUE
"402055",5,86,15,TRUE
"402317",1,42,7,TRUE
"402415",5,86,15,TRUE
"402682",4,50,15,TRUE
"4033",4,50,15,TRUE
"403341",5,86,15,TRUE
"4034",1,42,7,TRUE
"4037",5,86,15,TRUE
"4038",5,86,15,TRUE
"404093",5,66,15,TRUE
"4045",5,86,15,TRUE
"404636",3,94,7,TRUE
"404734",2,78,7,TRUE
"4049",4,50,15,TRUE
"4051",4,50,15,TRUE
"4057",5,66,15,TRUE
"405754",5,86,15,TRUE
"4064",4,50,15,TRUE
"4068",4,50,15,TRUE
"4069",5,66,15,TRUE
"4084",5,86,15,TRUE
"4093",4,50,15,TRUE
"410",5,86,15,TRUE
"4103",5,66,15,TRUE
"4118",5,66,15,TRUE
"4137",5,66,15,TRUE
"4139",5,86,15,TRUE
"414059",1,42,7,TRUE
"414060",1,42,7,TRUE
"414062",1,42,7,TRUE
"414189",1,42,7,TRUE
"4145",4,50,15,TRUE
"4147",5,66,15,TRUE
"4148",5,66,15,TRUE
"414899",4,50,15,TRUE
"414918",5,86,15,TRUE
"414919",5,66,15,TRUE
"4155",4,50,15,TRUE
"4161",4,50,15,TRUE
"417",4,50,15,TRUE
"4199",5,66,15,TRUE
"420",4,50,15,TRUE
"4200",5,86,15,TRUE
"4214",5,86,15,TRUE
"4223",4,50,15,TRUE
"4233",5,86,15,TRUE
"4238",5,86,15,TRUE
"4240",5,86,15,TRUE
"4248",5,86,15,TRUE
"4249",5,86,15,TRUE
"4253",5,86,15,TRUE
"4254",4,50,15,TRUE
"4291",5,86,15,TRUE
"4293",5,86,15,TRUE
"4297",5,86,15,TRUE
"43",5,86,15,TRUE
"4300",5,66,15,TRUE
"4302",5,86,15,TRUE
"4306",5,66,15,TRUE
"4314",4,50,15,TRUE
"4318",5,86,15,TRUE
"432",5,86,15,TRUE
"4325",4,50,15,TRUE
"4330",5,66,15,TRUE
"4332",5,66,15,TRUE
"4353",4,50,15,TRUE
"4355",5,66,15,TRUE
"440",3,94,7,TRUE
"440026",5,86,15,TRUE
"440093",2,78,7,TRUE
"440138",2,78,7,TRUE
"440145",5,86,15,TRUE
"440193",5,86,15,TRUE
"440270",1,42,7,TRUE
"440275",5,86,15,TRUE
"440387",5,86,15,TRUE
"440400",2,78,7,TRUE
"440503",4,50,15,TRUE
"440533",2,78,7,TRUE
"440563",1,42,7,TRUE
"440567",1,42,7,TRUE
"440574",5,86,15,TRUE
"440585",2,78,7,TRUE
"440689",2,78,7,TRUE
"440738",4,50,15,TRUE
"440836",4,50,15,TRUE
"440854",4,50,15,TRUE
"440957",5,86,15,TRUE
"441027",5,86,15,TRUE
"441161",5,86,15,TRUE
"441168",5,86,15,TRUE
"441234",2,78,7,TRUE
"441250",1,42,7,TRUE
"441282",1,42,7,TRUE
"441294",2,78,7,TRUE
"441452",1,42,7,TRUE
"441518",1,42,7,TRUE
"441531",1,42,7,TRUE
"442213",4,50,15,TRUE
"443",4,50,15,TRUE
"4430",5,86,15,TRUE
"4439",2,58,7,TRUE
"445328",2,78,7,TRUE
"445571",1,42,7,TRUE
"445582",2,78,7,TRUE
"4481",5,66,15,TRUE
"4487",5,66,15,TRUE
"4489",3,94,7,TRUE
"4493",3,94,7,TRUE
"4496",2,78,7,TRUE
"4502",5,86,15,TRUE
"4524",5,86,15,TRUE
"4580",3,94,7,TRUE
"4582",4,50,15,TRUE
"4588",5,86,15,TRUE
"4597",5,86,15,TRUE
"4602",4,50,15,TRUE
"4603",5,86,15,TRUE
"4607",5,86,15,TRUE
"4610",5,86,15,TRUE
"4629",5,66,15,TRUE
"4645",5,86,15,TRUE
"4650",5,86,15,TRUE
"4675",4,50,15,TRUE
"468",3,94,7,TRUE
"4681",2,58,7,TRUE
"4689",5,66,15,TRUE
"4692",5,66,15,TRUE
"4703",5,66,15,TRUE
"4725",3,94,7,TRUE
"4729",3,94,7,TRUE
"4736",3,94,7,TRUE
"4739",5,86,15,TRUE
"4744",5,86,15,TRUE
"4756",4,50,15,TRUE
"4772",5,66,15,TRUE
