"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"129852",2,8,0,FALSE
"129880",3,23,0,FALSE
"129881",2,8,0,FALSE
"1299",3,23,0,FALSE
"13",2,8,0,FALSE
"130",2,8,0,FALSE
"1300",3,23,0,FALSE
"130013",2,8,0,FALSE
"130106",2,8,0,FALSE
"130120",2,8,0,FALSE
"1302",2,8,0,FALSE
"1303",2,8,0,FALSE
"130399",2,8,0,FALSE
"1305",2,8,0,FALSE
"130540",2,8,0,FALSE
"130560",2,8,0,FALSE
"130576",2,8,0,FALSE
"130749",2,8,0,FALSE
"130752",2,8,0,FALSE
"130813",2,8,0,FALSE
"130827",2,8,0,FALSE
"130888",3,23,0,FALSE
"130916",3,23,0,FALSE
"130940",2,8,0,FALSE
"130951",2,8,0,FALSE
"131",2,8,0,FALSE
"1310",2,8,0,FALSE
"131034",2,8,0,FALSE
"131096",2,8,0,FALSE
"1311",2,8,0,FALSE
"131177",2,8,0,FALSE
"131368",2,8,0,FALSE
"131375",2,8,0,FALSE
"131377",2,8,0,FALSE
"131405",3,23,0,FALSE
"131540",2,8,0,FALSE
"131544",3,23,0,FALSE
"131601",2,8,0,FALSE
"131669",2,8,0,FALSE
"131831",2,8,0,FALSE
"131890",2,8,0,FALSE
"132014",3,23,0,FALSE
"132112",2,8,0,FALSE
"132141",2,8,0,FALSE
"132200",2,8,0,FALSE
"132203",2,8,0,FALSE
"132204",2,8,0,FALSE
"132243",2,8,0,FALSE
"132612",2,8,0,FALSE
"132724",2,8,0,FALSE
"132851",2,8,0,FALSE
"132884",2,8,0,FALSE
"132946",2,8,0,FALSE
"132954",2,8,0,FALSE
"133015",3,23,0,FALSE
"133121",2,8,0,FALSE
"133308",2,8,0,FALSE
"133396",2,8,0,FALSE
"133418",3,23,0,FALSE
"133482",2,8,0,FALSE
"133522",3,23,0,FALSE
"133558",2,8,0,FALSE
"133688",2,8,0,FALSE
"133690",2,8,0,FALSE
"1339",3,23,0,FALSE
"133923",2,8,0,FALSE
"134111",2,8,0,FALSE
"134121",2,8,0,FALSE
"134187",2,8,0,FALSE
"134285",2,8,0,FALSE
"134288",2,8,0,FALSE
"134353",3,23,0,FALSE
"134526",2,8,0,FALSE
"134548",3,23,0,FALSE
"134549",3,23,0,FALSE
"134637",3,23,0,FALSE
"134701",2,8,0,FALSE
"134829",2,8,0,FALSE
"134860",2,8,0,FALSE
"134864",2,8,0,FALSE
"135138",2,8,0,FALSE
"135152",2,8,0,FALSE
"135228",3,23,0,FALSE
"135250",2,8,0,FALSE
"135295",2,8,0,FALSE
"1353",3,23,0,FALSE
"135398",2,8,0,FALSE
"1356",2,8,0,FALSE
"135644",3,23,0,FALSE
"135656",2,8,0,FALSE
"1357",2,8,0,FALSE
"1358",2,8,0,FALSE
"135886",2,8,0,FALSE
"135892",2,8,0,FALSE
"1359",2,8,0,FALSE
"135927",3,23,0,FALSE
"135935",2,8,0,FALSE
"135946",2,8,0,FALSE
"135948",2,8,0,FALSE
"1360",2,8,0,FALSE
"1361",2,8,0,FALSE
"136227",2,8,0,FALSE
"136242",2,8,0,FALSE
"136259",3,23,0,FALSE
"136263",2,8,0,FALSE
"1363",2,8,0,FALSE
"136306",3,23,0,FALSE
"136332",2,8,0,FALSE
"136371",3,23,0,FALSE
"1364",3,23,0,FALSE
"136541",2,8,0,FALSE
"136853",3,23,0,FALSE
"136895",3,23,0,FALSE
"1369",2,8,0,FALSE
"136991",2,8,0,FALSE
"137209",3,23,0,FALSE
"137362",2,8,0,FALSE
"137695",3,23,0,FALSE
"137735",2,8,0,FALSE
"1378",2,8,0,FALSE
"137835",3,23,0,FALSE
"137868",2,8,0,FALSE
"1379",2,8,0,FALSE
"137902",2,8,0,FALSE
"137970",2,8,0,FALSE
"137994",2,8,0,FALSE
"1380",3,23,0,FALSE
"138009",2,8,0,FALSE
"138065",2,8,0,FALSE
"138240",2,8,0,FALSE
"138255",2,8,0,FALSE
"138307",2,8,0,FALSE
"138311",3,23,0,FALSE
"138724",2,8,0,FALSE
"139081",2,8,0,FALSE
"139105",2,8,0,FALSE
"139135",2,8,0,FALSE
"139189",2,8,0,FALSE
"139212",2,8,0,FALSE
"139378",2,8,0,FALSE
"139411",2,8,0,FALSE
"139420",2,8,0,FALSE
"1395",3,23,0,FALSE
"139599",2,8,0,FALSE
"139628",2,8,0,FALSE
"139735",2,8,0,FALSE
"140",2,8,0,FALSE
"1401",2,8,0,FALSE
"140258",3,23,0,FALSE
"140453",2,8,0,FALSE
"140456",2,8,0,FALSE
"140458",2,8,0,FALSE
"140597",2,8,0,FALSE
"1406",2,8,0,FALSE
"140612",2,8,0,FALSE
"140625",2,8,0,FALSE
"140628",3,23,0,FALSE
"140679",2,8,0,FALSE
"140680",2,8,0,FALSE
"140683",2,8,0,FALSE
"140686",3,23,0,FALSE
"140687",2,8,0,FALSE
"140688",2,8,0,FALSE
"140689",2,8,0,FALSE
"140690",2,8,0,FALSE
"140691",3,23,0,FALSE
"140699",2,8,0,FALSE
"140701",3,23,0,FALSE
"140711",2,8,0,FALSE
"140731",2,8,0,FALSE
"140732",2,8,0,FALSE
"140733",3,23,0,FALSE
"140766",2,8,0,FALSE
"140767",2,8,0,FALSE
"140775",2,8,0,FALSE
"140801",3,23,0,FALSE
"140803",3,23,0,FALSE
"140807",2,8,0,FALSE
"140832",2,8,0,FALSE
"140836",2,8,0,FALSE
"140850",2,8,0,FALSE
"140856",2,8,0,FALSE
"140870",2,8,0,FALSE
"140873",2,8,0,FALSE
"140876",2,8,0,FALSE
"140880",2,8,0,FALSE
"140881",2,8,0,FALSE
"140883",2,8,0,FALSE
"140894",2,8,0,FALSE
"140902",2,8,0,FALSE
"1411",3,23,0,FALSE
"1413",2,8,0,FALSE
"1417",3,23,0,FALSE
"1418",2,8,0,FALSE
"1419",2,8,0,FALSE
"1420",2,8,0,FALSE
"1421",3,23,0,FALSE
"142680",3,23,0,FALSE
"142684",2,8,0,FALSE
"142685",2,8,0,FALSE
"142686",2,8,0,FALSE
"142689",2,8,0,FALSE
"1427",3,23,0,FALSE
"142910",2,8,0,FALSE
"143187",3,23,0,FALSE
"143241",2,8,0,FALSE
"143282",3,23,0,FALSE
"143379",2,8,0,FALSE
"143425",3,23,0,FALSE
"143458",2,8,0,FALSE
"143471",2,8,0,FALSE
"1435",2,8,0,FALSE
"143678",2,8,0,FALSE
"1437",2,8,0,FALSE
"143941",2,8,0,FALSE
"1440",2,8,0,FALSE
"144124",3,23,0,FALSE
"144132",3,23,0,FALSE
"144193",2,8,0,FALSE
"144404",3,23,0,FALSE
"144406",2,8,0,FALSE
"144423",2,8,0,FALSE
"144535",2,8,0,FALSE
"144568",3,23,0,FALSE
"1446",2,8,0,FALSE
"1447",2,8,0,FALSE
"144715",2,8,0,FALSE
"1448",2,8,0,FALSE
"144809",2,8,0,FALSE
"145226",2,8,0,FALSE
"145258",2,8,0,FALSE
"145264",2,8,0,FALSE
"145270",3,23,0,FALSE
"145282",2,8,0,FALSE
"145376",2,8,0,FALSE
"145447",2,8,0,FALSE
"145483",2,8,0,FALSE
"145497",2,8,0,FALSE
"145581",2,8,0,FALSE
"145645",2,8,0,FALSE
"145741",3,23,0,FALSE
"145773",2,8,0,FALSE
"145788",2,8,0,FALSE
"145864",3,23,0,FALSE
"145873",2,8,0,FALSE
"145942",2,8,0,FALSE
"146",3,23,0,FALSE
"146057",3,23,0,FALSE
"146206",3,23,0,FALSE
"146212",2,8,0,FALSE
"146225",2,8,0,FALSE
"146227",3,23,0,FALSE
"146279",3,23,0,FALSE
"146310",2,8,0,FALSE
"146325",3,23,0,FALSE
"146330",3,23,0,FALSE
"146378",2,8,0,FALSE
"146395",2,8,0,FALSE
"146429",3,23,0,FALSE
"146433",2,8,0,FALSE
"146439",3,23,0,FALSE
"146456",2,8,0,FALSE
"146547",3,23,0,FALSE
"146556",2,8,0,FALSE
"146562",2,8,0,FALSE
"146664",2,8,0,FALSE
"146712",3,23,0,FALSE
"146713",2,8,0,FALSE
"146722",2,8,0,FALSE
"146802",2,8,0,FALSE
"146845",2,8,0,FALSE
"146849",2,8,0,FALSE
"146850",2,8,0,FALSE
"146852",2,8,0,FALSE
"146853",2,8,0,FALSE
"146857",2,8,0,FALSE
"146861",2,8,0,FALSE
"146862",2,8,0,FALSE
"1469",2,8,0,FALSE
"146909",3,23,0,FALSE
"147",2,8,0,FALSE
"1470",2,8,0,FALSE
"147138",3,23,0,FALSE
"147179",3,23,0,FALSE
"147183",2,8,0,FALSE
"1472",2,8,0,FALSE
"1473",3,23,0,FALSE
"147323",2,8,0,FALSE
"147381",2,8,0,FALSE
"147409",2,8,0,FALSE
"147463",2,8,0,FALSE
"147645",3,23,0,FALSE
"147646",2,8,0,FALSE
"147664",3,23,0,FALSE
"147685",2,8,0,FALSE
"147699",3,23,0,FALSE
"1477",3,23,0,FALSE
"147700",3,23,0,FALSE
"147719",2,8,0,FALSE
"147741",2,8,0,FALSE
"147744",2,8,0,FALSE
"147746",2,8,0,FALSE
"147872",2,8,0,FALSE
"147920",2,8,0,FALSE
"147945",2,8,0,FALSE
"148",2,8,0,FALSE
"148014",2,8,0,FALSE
"148066",2,8,0,FALSE
"148103",2,8,0,FALSE
"148109",2,8,0,FALSE
"148113",2,8,0,FALSE
"148137",3,23,0,FALSE
"1482",3,23,0,FALSE
"148229",2,8,0,FALSE
"148252",3,23,0,FALSE
"148266",3,23,0,FALSE
"148268",3,23,0,FALSE
"148281",2,8,0,FALSE
"148327",3,23,0,FALSE
"148345",2,8,0,FALSE
"148418",2,8,0,FALSE
"148523",2,8,0,FALSE
"148581",2,8,0,FALSE
"148641",2,8,0,FALSE
"148738",2,8,0,FALSE
"148753",2,8,0,FALSE
"148808",2,8,0,FALSE
"148823",2,8,0,FALSE
"148870",2,8,0,FALSE
"1489",3,23,0,FALSE
"148930",2,8,0,FALSE
"148979",2,8,0,FALSE
"149018",2,8,0,FALSE
"149041",3,23,0,FALSE
"149069",2,8,0,FALSE
"1491",3,23,0,FALSE
"149111",3,23,0,FALSE
"149175",3,23,0,FALSE
"149233",2,8,0,FALSE
"149297",2,8,0,FALSE
"149345",3,23,0,FALSE
"149465",2,8,0,FALSE
"149466",2,8,0,FALSE
"149478",2,8,0,FALSE
"149483",2,8,0,FALSE
"149499",2,8,0,FALSE
"149563",2,8,0,FALSE
"1496",2,8,0,FALSE
"149643",2,8,0,FALSE
"149647",2,8,0,FALSE
"149685",2,8,0,FALSE
"149699",2,8,0,FALSE
"149954",2,8,0,FALSE
"149986",3,23,0,FALSE
"149998",2,8,0,FALSE
"15",3,23,0,FALSE
"150082",2,8,0,FALSE
"1501",2,8,0,FALSE
"150160",2,8,0,FALSE
"150209",2,8,0,FALSE
"150248",3,23,0,FALSE
"150280",2,8,0,FALSE
"150297",2,8,0,FALSE
"150350",2,8,0,FALSE
"150353",2,8,0,FALSE
"150356",3,23,0,FALSE
"150372",2,8,0,FALSE
"150379",2,8,0,FALSE
"150572",2,8,0,FALSE
"1506",3,23,0,FALSE
"150677",3,23,0,FALSE
"150678",3,23,0,FALSE
"150726",2,8,0,FALSE
"150771",3,23,0,FALSE
"150946",2,8,0,FALSE
"150962",3,23,0,FALSE
"1510",3,23,0,FALSE
"151056",3,23,0,FALSE
"151112",2,8,0,FALSE
"151126",2,8,0,FALSE
"151176",2,8,0,FALSE
"151242",3,23,0,FALSE
"151254",2,8,0,FALSE
"151258",2,8,0,FALSE
"151354",3,23,0,FALSE
"151393",2,8,0,FALSE
"151449",2,8,0,FALSE
"151516",3,23,0,FALSE
"151531",2,8,0,FALSE
"151556",2,8,0,FALSE
"151649",2,8,0,FALSE
"151790",2,8,0,FALSE
"151827",2,8,0,FALSE
"151835",2,8,0,FALSE
"151871",3,23,0,FALSE
"151887",3,23,0,FALSE
"151888",2,8,0,FALSE
"152",3,23,0,FALSE
"1521",2,8,0,FALSE
"152110",2,8,0,FALSE
"152185",3,23,0,FALSE
"152206",2,8,0,FALSE
"152330",2,8,0,FALSE
"152405",2,8,0,FALSE
"1525",2,8,0,FALSE
"152573",2,8,0,FALSE
"152586",2,8,0,FALSE
"152789",2,8,0,FALSE
"152877",2,8,0,FALSE
"152940",2,8,0,FALSE
"153020",3,23,0,FALSE
"153218",2,8,0,FALSE
"153241",3,23,0,FALSE
"153328",2,8,0,FALSE
"153478",3,23,0,FALSE
"153562",3,23,0,FALSE
"153579",2,8,0,FALSE
"153643",2,8,0,FALSE
"153657",2,8,0,FALSE
"153745",2,8,0,FALSE
"153768",3,23,0,FALSE
"153769",2,8,0,FALSE
"153770",2,8,0,FALSE
"1538",2,8,0,FALSE
"1539",2,8,0,FALSE
"153918",2,8,0,FALSE
"154075",2,8,0,FALSE
"154150",2,8,0,FALSE
"154197",2,8,0,FALSE
"154215",2,8,0,FALSE
"154288",2,8,0,FALSE
"1543",2,8,0,FALSE
"154664",2,8,0,FALSE
"154743",3,23,0,FALSE
"154790",2,8,0,FALSE
"1548",2,8,0,FALSE
"154810",3,23,0,FALSE
"154865",2,8,0,FALSE
"154881",3,23,0,FALSE
"1549",2,8,0,FALSE
"155006",2,8,0,FALSE
"155051",2,8,0,FALSE
"1551",2,8,0,FALSE
"155185",3,23,0,FALSE
"1553",2,8,0,FALSE
"155435",3,23,0,FALSE
"1555",2,8,0,FALSE
"1557",2,8,0,FALSE
"1558",2,8,0,FALSE
"1559",2,8,0,FALSE
"1562",2,8,0,FALSE
"1564",2,8,0,FALSE
"157",3,23,0,FALSE
"1571",2,8,0,FALSE
"157310",2,8,0,FALSE
"157313",3,23,0,FALSE
"157378",2,8,0,FALSE
"157570",3,23,0,FALSE
"157574",2,8,0,FALSE
"1576",2,8,0,FALSE
"157680",3,23,0,FALSE
"1577",3,23,0,FALSE
"157724",2,8,0,FALSE
"157753",2,8,0,FALSE
"157773",2,8,0,FALSE
"157807",2,8,0,FALSE
"157848",2,8,0,FALSE
"157855",2,8,0,FALSE
"1579",2,8,0,FALSE
"1580",2,8,0,FALSE
"158038",3,23,0,FALSE
"158046",2,8,0,FALSE
"158067",2,8,0,FALSE
"1581",2,8,0,FALSE
"158131",2,8,0,FALSE
"158135",2,8,0,FALSE
"158158",3,23,0,FALSE
"1582",2,8,0,FALSE
"158248",2,8,0,FALSE
"158297",2,8,0,FALSE
"1584",3,23,0,FALSE
"158405",2,8,0,FALSE
"158431",3,23,0,FALSE
"158471",2,8,0,FALSE
"1585",2,8,0,FALSE
"158506",2,8,0,FALSE
"158521",2,8,0,FALSE
"1586",2,8,0,FALSE
"158724",3,23,0,FALSE
"158763",2,8,0,FALSE
"158787",2,8,0,FALSE
"158798",2,8,0,FALSE
"158800",2,8,0,FALSE
"158809",2,8,0,FALSE
"158830",2,8,0,FALSE
"158833",2,8,0,FALSE
"158866",2,8,0,FALSE
"1589",2,8,0,FALSE
"159091",2,8,0,FALSE
"159195",3,23,0,FALSE
"159296",3,23,0,FALSE
"1594",2,8,0,FALSE
"159989",2,8,0,FALSE
"1600",3,23,0,FALSE
"160287",2,8,0,FALSE
"160298",3,23,0,FALSE
"160335",3,23,0,FALSE
"160419",2,8,0,FALSE
"160428",2,8,0,FALSE
"160492",2,8,0,FALSE
"1607",2,8,0,FALSE
"160762",2,8,0,FALSE
"160777",2,8,0,FALSE
"1608",2,8,0,FALSE
"160851",3,23,0,FALSE
"1610",3,23,0,FALSE
"161003",2,8,0,FALSE
"161142",2,8,0,FALSE
"161176",2,8,0,FALSE
"161247",2,8,0,FALSE
"161253",2,8,0,FALSE
"161357",2,8,0,FALSE
"161424",3,23,0,FALSE
"161436",2,8,0,FALSE
"161502",2,8,0,FALSE
"161514",2,8,0,FALSE
"161582",2,8,0,FALSE
"161725",3,23,0,FALSE
"161753",2,8,0,FALSE
"161779",3,23,0,FALSE
"1618",2,8,0,FALSE
"161829",2,8,0,FALSE
"161931",3,23,0,FALSE
"1620",2,8,0,FALSE
"162083",2,8,0,FALSE
"1621",2,8,0,FALSE
"162333",2,8,0,FALSE
"162417",3,23,0,FALSE
"162461",2,8,0,FALSE
"162514",2,8,0,FALSE
"162515",3,23,0,FALSE
"162517",2,8,0,FALSE
"162540",2,8,0,FALSE
"162655",3,23,0,FALSE
"1628",3,23,0,FALSE
"162962",2,8,0,FALSE
"162968",2,8,0,FALSE
"162972",3,23,0,FALSE
"162993",2,8,0,FALSE
"162998",2,8,0,FALSE
"1630",2,8,0,FALSE
"163051",3,23,0,FALSE
"163131",3,23,0,FALSE
"163154",3,23,0,FALSE
"163175",2,8,0,FALSE
"163227",3,23,0,FALSE
"163255",2,8,0,FALSE
"163351",3,23,0,FALSE
"163404",2,8,0,FALSE
"163479",2,8,0,FALSE
"163589",2,8,0,FALSE
"1636",2,8,0,FALSE
"163688",2,8,0,FALSE
"163702",3,23,0,FALSE
"163747",2,8,0,FALSE
"163778",2,8,0,FALSE
"1638",2,8,0,FALSE
"163933",3,23,0,FALSE
"164045",2,8,0,FALSE
"164127",2,8,0,FALSE
"164237",2,8,0,FALSE
"164284",2,8,0,FALSE
"1643",3,23,0,FALSE
"164395",2,8,0,FALSE
"1644",2,8,0,FALSE
"1645",2,8,0,FALSE
"164592",2,8,0,FALSE
"164633",2,8,0,FALSE
"164684",2,8,0,FALSE
"164781",2,8,0,FALSE
"165082",2,8,0,FALSE
"165100",2,8,0,FALSE
"165186",3,23,0,FALSE
"165530",2,8,0,FALSE
"165545",3,23,0,FALSE
"1656",3,23,0,FALSE
"165631",2,8,0,FALSE
"165679",2,8,0,FALSE
"165721",2,8,0,FALSE
"165904",2,8,0,FALSE
"165918",3,23,0,FALSE
"166348",2,8,0,FALSE
"166378",2,8,0,FALSE
"166614",2,8,0,FALSE
"166647",3,23,0,FALSE
"166752",2,8,0,FALSE
"166863",2,8,0,FALSE
"1669",2,8,0,FALSE
"166968",3,23,0,FALSE
"166979",2,8,0,FALSE
"167",2,8,0,FALSE
"1670",2,8,0,FALSE
"1671",2,8,0,FALSE
"167691",3,23,0,FALSE
"167826",2,8,0,FALSE
"167838",2,8,0,FALSE
"168090",2,8,0,FALSE
"168391",2,8,0,FALSE
"168400",2,8,0,FALSE
"168433",2,8,0,FALSE
"168451",3,23,0,FALSE
"168455",3,23,0,FALSE
"168507",2,8,0,FALSE
"168620",3,23,0,FALSE
"168975",2,8,0,FALSE
"169026",2,8,0,FALSE
"169044",2,8,0,FALSE
"169166",2,8,0,FALSE
"169270",2,8,0,FALSE
"169436",2,8,0,FALSE
"169522",2,8,0,FALSE
"169693",2,8,0,FALSE
"169841",2,8,0,FALSE
"169966",2,8,0,FALSE
"170062",2,8,0,FALSE
"170082",3,23,0,FALSE
"170261",2,8,0,FALSE
"170302",2,8,0,FALSE
"170392",2,8,0,FALSE
"170482",2,8,0,FALSE
"170487",2,8,0,FALSE
"170572",2,8,0,FALSE
"170589",2,8,0,FALSE
"170591",2,8,0,FALSE
"170679",3,23,0,FALSE
"170680",3,23,0,FALSE
"170685",3,23,0,FALSE
"170689",2,8,0,FALSE
"170690",2,8,0,FALSE
"170691",2,8,0,FALSE
"170712",2,8,0,FALSE
"170825",2,8,0,FALSE
"170850",2,8,0,FALSE
"171024",3,23,0,FALSE
"171169",2,8,0,FALSE
"171389",2,8,0,FALSE
"171392",3,23,0,FALSE
"171482",2,8,0,FALSE
"171483",2,8,0,FALSE
"171484",2,8,0,FALSE
"1723",3,23,0,FALSE
"173",2,8,0,FALSE
"1731",2,8,0,FALSE
"1733",2,8,0,FALSE
"174",2,8,0,FALSE
"1740",3,23,0,FALSE
"1745",2,8,0,FALSE
"1746",2,8,0,FALSE
"1755",2,8,0,FALSE
"1757",3,23,0,FALSE
"1758",2,8,0,FALSE
"1759",3,23,0,FALSE
"176",3,23,0,FALSE
"1761",2,8,0,FALSE
"1767",2,8,0,FALSE
"1768",2,8,0,FALSE
"1769",2,8,0,FALSE
"1770",2,8,0,FALSE
"1773",3,23,0,FALSE
"1775",2,8,0,FALSE
"1780",2,8,0,FALSE
"1787",2,8,0,FALSE
"1791",2,8,0,FALSE
"1796",3,23,0,FALSE
"1800",2,8,0,FALSE
"1801",2,8,0,FALSE
"1807",2,8,0,FALSE
"181",2,8,0,FALSE
"1811",2,8,0,FALSE
"1812",2,8,0,FALSE
"1813",2,8,0,FALSE
"1814",2,8,0,FALSE
"1816",3,23,0,FALSE
"1821",2,8,0,FALSE
"1823",3,23,0,FALSE
"1828",2,8,0,FALSE
"183",3,23,0,FALSE
"1830",2,8,0,FALSE
"1833",2,8,0,FALSE
"1834",2,8,0,FALSE
"1840",2,8,0,FALSE
"1841",3,23,0,FALSE
"1842",2,8,0,FALSE
"1846",3,23,0,FALSE
"1849",2,8,0,FALSE
"1855",3,23,0,FALSE
"186",2,8,0,FALSE
"1889",3,23,0,FALSE
"189",2,8,0,FALSE
"1896",2,8,0,FALSE
"190",2,8,0,FALSE
"1907",2,8,0,FALSE
"1908",2,8,0,FALSE
"1917",2,8,0,FALSE
"192111",3,23,0,FALSE
"192134",3,23,0,FALSE
"192668",2,8,0,FALSE
"192670",3,23,0,FALSE
"192683",2,8,0,FALSE
"1943",3,23,0,FALSE
"1944",2,8,0,FALSE
"1946",3,23,0,FALSE
"1949",3,23,0,FALSE
"1950",2,8,0,FALSE
"1951",2,8,0,FALSE
"1953",3,23,0,FALSE
"1954",3,23,0,FALSE
"195814",2,8,0,FALSE
"195828",2,8,0,FALSE
"1960",2,8,0,FALSE
"196051",2,8,0,FALSE
"1961",2,8,0,FALSE
"196264",3,23,0,FALSE
"196374",2,8,0,FALSE
"196385",2,8,0,FALSE
"196394",2,8,0,FALSE
"196446",2,8,0,FALSE
"196472",2,8,0,FALSE
"196477",2,8,0,FALSE
"196500",2,8,0,FALSE
"196541",3,23,0,FALSE
"196792",2,8,0,FALSE
"196951",2,8,0,FALSE
"197",2,8,0,FALSE
"197021",2,8,0,FALSE
"197135",2,8,0,FALSE
"197320",3,23,0,FALSE
"197322",3,23,0,FALSE
"197342",2,8,0,FALSE
"197358",3,23,0,FALSE
"197407",3,23,0,FALSE
"198437",2,8,0,FALSE
"1990",2,8,0,FALSE
"1991",2,8,0,FALSE
"1993",2,8,0,FALSE
"1995",2,8,0,FALSE
"1996",2,8,0,FALSE
"199675",2,8,0,FALSE
"199699",2,8,0,FALSE
"199713",3,23,0,FALSE
"199720",2,8,0,FALSE
"199731",2,8,0,FALSE
"199786",2,8,0,FALSE
"199920",2,8,0,FALSE
"199953",3,23,0,FALSE
"199964",3,23,0,FALSE
"199974",2,8,0,FALSE
"200010",2,8,0,FALSE
"200035",2,8,0,FALSE
"200150",2,8,0,FALSE
"200159",2,8,0,FALSE
"200162",2,8,0,FALSE
"200172",2,8,0,FALSE
"200232",2,8,0,FALSE
"200315",2,8,0,FALSE
"200373",2,8,0,FALSE
"2004",3,23,0,FALSE
"200403",2,8,0,FALSE
"200407",2,8,0,FALSE
"200424",2,8,0,FALSE
"2005",3,23,0,FALSE
"200504",2,8,0,FALSE
"200523",3,23,0,FALSE
"200558",2,8,0,FALSE
"200576",3,23,0,FALSE
"200634",3,23,0,FALSE
"200765",3,23,0,FALSE
"200844",2,8,0,FALSE
"200879",3,23,0,FALSE
"200931",2,8,0,FALSE
"200958",3,23,0,FALSE
"200959",2,8,0,FALSE
"201140",2,8,0,FALSE
"201181",2,8,0,FALSE
"201191",2,8,0,FALSE
"201229",3,23,0,FALSE
"201292",2,8,0,FALSE
"201299",3,23,0,FALSE
"2013",3,23,0,FALSE
"201305",2,8,0,FALSE
"201456",2,8,0,FALSE
"2015",2,8,0,FALSE
"201514",2,8,0,FALSE
"2016",3,23,0,FALSE
"201625",2,8,0,FALSE
"201627",3,23,0,FALSE
"201780",2,8,0,FALSE
"201798",2,8,0,FALSE
"2019",2,8,0,FALSE
"2020",3,23,0,FALSE
"202309",2,8,0,FALSE
"202374",2,8,0,FALSE
"202500",2,8,0,FALSE
"202559",2,8,0,FALSE
"2026",2,8,0,FALSE
"202865",2,8,0,FALSE
"202915",3,23,0,FALSE
"2030",3,23,0,FALSE
"203054",3,23,0,FALSE
"203062",3,23,0,FALSE
"203074",2,8,0,FALSE
"203076",2,8,0,FALSE
"203102",2,8,0,FALSE
"203190",2,8,0,FALSE
"203413",2,8,0,FALSE
"203430",2,8,0,FALSE
"2035",3,23,0,FALSE
"203523",3,23,0,FALSE
"2038",3,23,0,FALSE
"203859",2,8,0,FALSE
"2039",2,8,0,FALSE
"204219",2,8,0,FALSE
"2044",2,8,0,FALSE
"204474",2,8,0,FALSE
"2045",2,8,0,FALSE
"2047",2,8,0,FALSE
"204801",2,8,0,FALSE
"204851",3,23,0,FALSE
"204962",2,8,0,FALSE
"2051",3,23,0,FALSE
"205147",3,23,0,FALSE
"2056",3,23,0,FALSE
"205717",3,23,0,FALSE
"2066",2,8,0,FALSE
"2069",2,8,0,FALSE
"2070",2,8,0,FALSE
"2072",3,23,0,FALSE
"2078",2,8,0,FALSE
"208",3,23,0,FALSE
"2081",3,23,0,FALSE
"2099",2,8,0,FALSE
"2100",3,23,0,FALSE
"2103",2,8,0,FALSE
"2115",2,8,0,FALSE
"2121",2,8,0,FALSE
"2128",3,23,0,FALSE
"2134",3,23,0,FALSE
"2138",2,8,0,FALSE
"2139",3,23,0,FALSE
"2145",3,23,0,FALSE
"2147",2,8,0,FALSE
"2151",2,8,0,FALSE
"2155",3,23,0,FALSE
"2157",3,23,0,FALSE
"2158",2,8,0,FALSE
"2160",2,8,0,FALSE
"2161",2,8,0,FALSE
"2165",2,8,0,FALSE
"2168",2,8,0,FALSE
"2169",2,8,0,FALSE
"2172",2,8,0,FALSE
"2173",3,23,0,FALSE
"2175",3,23,0,FALSE
"2176",3,23,0,FALSE
"218",2,8,0,FALSE
"2187",3,23,0,FALSE
"2188",3,23,0,FALSE
"219287",2,8,0,FALSE
"219293",3,23,0,FALSE
"219409",3,23,0,FALSE
"219527",2,8,0,FALSE
"219537",2,8,0,FALSE
"219539",3,23,0,FALSE
"219557",2,8,0,FALSE
"219578",2,8,0,FALSE
"2196",2,8,0,FALSE
"219621",2,8,0,FALSE
"219670",2,8,0,FALSE
"219681",2,8,0,FALSE
"219770",2,8,0,FALSE
"219790",3,23,0,FALSE
"219793",2,8,0,FALSE
"219855",3,23,0,FALSE
"219899",3,23,0,FALSE
"219938",2,8,0,FALSE
"219970",2,8,0,FALSE
"219990",2,8,0,FALSE
"219995",3,23,0,FALSE
"220004",3,23,0,FALSE
"220047",2,8,0,FALSE
"220082",2,8,0,FALSE
"220108",3,23,0,FALSE
"220136",2,8,0,FALSE
"220202",3,23,0,FALSE
"220213",3,23,0,FALSE
"220296",2,8,0,FALSE
"220359",2,8,0,FALSE
"220382",2,8,0,FALSE
"2204",2,8,0,FALSE
"220416",2,8,0,FALSE
"2205",2,8,0,FALSE
"2206",2,8,0,FALSE
"2208",2,8,0,FALSE
"220963",2,8,0,FALSE
"220965",2,8,0,FALSE
"221002",3,23,0,FALSE
"221044",2,8,0,FALSE
"221074",2,8,0,FALSE
"221091",2,8,0,FALSE
"221184",3,23,0,FALSE
"221188",3,23,0,FALSE
"221191",2,8,0,FALSE
"221223",2,8,0,FALSE
"221264",3,23,0,FALSE
"221336",2,8,0,FALSE
"221391",2,8,0,FALSE
"221393",2,8,0,FALSE
"221409",2,8,0,FALSE
"221421",2,8,0,FALSE
"221424",2,8,0,FALSE
"221476",2,8,0,FALSE
"221481",2,8,0,FALSE
"221527",3,23,0,FALSE
"221656",2,8,0,FALSE
"221662",2,8,0,FALSE
"221687",2,8,0,FALSE
"221692",2,8,0,FALSE
"221711",2,8,0,FALSE
"221749",3,23,0,FALSE
"221806",2,8,0,FALSE
"221823",2,8,0,FALSE
