"gene","n_datasets_with_gene","non_imputed_First.trimester","non_imputed_Second.trimester","in_both_groups"
"27121",1,4,4,TRUE
"27124",1,4,4,TRUE
"27127",1,4,4,TRUE
"27130",1,4,4,TRUE
"27132",1,4,4,TRUE
"27133",1,4,4,TRUE
"27134",1,4,4,TRUE
"27136",1,4,4,TRUE
"27146",1,4,4,TRUE
"27156",1,4,4,TRUE
"27158",1,4,4,TRUE
"27159",1,4,4,TRUE
"27164",1,4,4,TRUE
"27165",1,4,4,TRUE
"27177",1,4,4,TRUE
"27178",1,4,4,TRUE
"27179",1,4,4,TRUE
"27180",1,4,4,TRUE
"27181",1,4,4,TRUE
"27185",1,4,4,TRUE
"27189",1,4,4,TRUE
"27190",1,4,4,TRUE
"27197",1,4,4,TRUE
"27199",1,4,4,TRUE
"272",1,4,4,TRUE
"27202",1,4,4,TRUE
"27231",1,4,4,TRUE
"27253",1,4,4,TRUE
"27254",1,4,4,TRUE
"27283",1,4,4,TRUE
"27284",1,4,4,TRUE
"27285",1,4,4,TRUE
"27287",1,4,4,TRUE
"27288",1,4,4,TRUE
"27289",1,4,4,TRUE
"27290",1,4,4,TRUE
"27293",1,4,4,TRUE
"27296",1,4,4,TRUE
"27299",1,4,4,TRUE
"273",1,4,4,TRUE
"27302",1,4,4,TRUE
"27304",1,4,4,TRUE
"27319",1,4,4,TRUE
"27324",1,4,4,TRUE
"27329",1,4,4,TRUE
"27334",1,4,4,TRUE
"27336",1,4,4,TRUE
"27338",1,4,4,TRUE
"27340",1,4,4,TRUE
"27343",1,4,4,TRUE
"2735",1,4,4,TRUE
"2736",1,4,4,TRUE
"2738",1,4,4,TRUE
"2740",1,4,4,TRUE
"2741",1,4,4,TRUE
"2742",1,4,4,TRUE
"27439",1,4,4,TRUE
"27443",1,4,4,TRUE
"27445",1,4,4,TRUE
"2765",1,4,4,TRUE
"2775",1,4,4,TRUE
"2780",1,4,4,TRUE
"2781",1,4,4,TRUE
"2784",1,4,4,TRUE
"2785",1,4,4,TRUE
"2797",1,4,4,TRUE
"2798",1,4,4,TRUE
"28",1,4,4,TRUE
"280664",1,4,4,TRUE
"2810",1,4,4,TRUE
"2813",1,4,4,TRUE
"2814",1,4,4,TRUE
"2819",1,4,4,TRUE
"2822",1,4,4,TRUE
"28234",1,4,4,TRUE
"2826",1,4,4,TRUE
"282616",1,4,4,TRUE
"282618",1,4,4,TRUE
"2827",1,4,4,TRUE
"282763",1,4,4,TRUE
"282775",1,4,4,TRUE
"282890",1,4,4,TRUE
"282966",1,4,4,TRUE
"282973",1,4,4,TRUE
"282974",1,4,4,TRUE
"282991",1,4,4,TRUE
"2830",1,4,4,TRUE
"283078",1,4,4,TRUE
"2831",1,4,4,TRUE
"283129",1,4,4,TRUE
"283152",1,4,4,TRUE
"283159",1,4,4,TRUE
"283160",1,4,4,TRUE
"2832",1,4,4,TRUE
"283208",1,4,4,TRUE
"283234",1,4,4,TRUE
"283238",1,4,4,TRUE
"283284",1,4,4,TRUE
"283297",1,4,4,TRUE
"2833",1,4,4,TRUE
"283349",1,4,4,TRUE
"283358",1,4,4,TRUE
"283375",1,4,4,TRUE
"283383",1,4,4,TRUE
"2834",1,4,4,TRUE
"283417",1,4,4,TRUE
"283446",1,4,4,TRUE
"283455",1,4,4,TRUE
"283461",1,4,4,TRUE
"283463",1,4,4,TRUE
"283471",1,4,4,TRUE
"283518",1,4,4,TRUE
"283521",1,4,4,TRUE
"283554",1,4,4,TRUE
"283571",1,4,4,TRUE
"283576",1,4,4,TRUE
"283578",1,4,4,TRUE
"283600",1,4,4,TRUE
"283629",1,4,4,TRUE
"283638",1,4,4,TRUE
"283643",1,4,4,TRUE
"283659",1,4,4,TRUE
"283677",1,4,4,TRUE
"283685",1,4,4,TRUE
"2837",1,4,4,TRUE
"283742",1,4,4,TRUE
"283748",1,4,4,TRUE
"2838",1,4,4,TRUE
"283807",1,4,4,TRUE
"283847",1,4,4,TRUE
"283875",1,4,4,TRUE
"283933",1,4,4,TRUE
"283948",1,4,4,TRUE
"283951",1,4,4,TRUE
"283999",1,4,4,TRUE
"2840",1,4,4,TRUE
"284001",1,4,4,TRUE
"284013",1,4,4,TRUE
"284067",1,4,4,TRUE
"284069",1,4,4,TRUE
"284071",1,4,4,TRUE
"284076",1,4,4,TRUE
"284099",1,4,4,TRUE
"2841",1,4,4,TRUE
"284106",1,4,4,TRUE
"284111",1,4,4,TRUE
"284114",1,4,4,TRUE
"284129",1,4,4,TRUE
"284131",1,4,4,TRUE
"284184",1,4,4,TRUE
"284217",1,4,4,TRUE
"284257",1,4,4,TRUE
"284266",1,4,4,TRUE
"284274",1,4,4,TRUE
"284297",1,4,4,TRUE
"2843",1,4,4,TRUE
"284306",1,4,4,TRUE
"284312",1,4,4,TRUE
"284323",1,4,4,TRUE
"284338",1,4,4,TRUE
"284346",1,4,4,TRUE
"284352",1,4,4,TRUE
"284353",1,4,4,TRUE
"284359",1,4,4,TRUE
"284366",1,4,4,TRUE
"284369",1,4,4,TRUE
"284382",1,4,4,TRUE
"2844",1,4,4,TRUE
"284402",1,4,4,TRUE
"284403",1,4,4,TRUE
"284415",1,4,4,TRUE
"284418",1,4,4,TRUE
"284422",1,4,4,TRUE
"284427",1,4,4,TRUE
"284451",1,4,4,TRUE
"284485",1,4,4,TRUE
"2845",1,4,4,TRUE
"284525",1,4,4,TRUE
"284541",1,4,4,TRUE
"2846",1,4,4,TRUE
"284612",1,4,4,TRUE
"284615",1,4,4,TRUE
"284654",1,4,4,TRUE
"284680",1,4,4,TRUE
"284697",1,4,4,TRUE
"2847",1,4,4,TRUE
"284716",1,4,4,TRUE
"284739",1,4,4,TRUE
"284759",1,4,4,TRUE
"2848",1,4,4,TRUE
"284805",1,4,4,TRUE
"2849",1,4,4,TRUE
"284904",1,4,4,TRUE
"284948",1,4,4,TRUE
"284958",1,4,4,TRUE
"284992",1,4,4,TRUE
"2850",1,4,4,TRUE
"285025",1,4,4,TRUE
"285051",1,4,4,TRUE
"285093",1,4,4,TRUE
"285095",1,4,4,TRUE
"285126",1,4,4,TRUE
"28513",1,4,4,TRUE
"285267",1,4,4,TRUE
"2853",1,4,4,TRUE
"285311",1,4,4,TRUE
"285313",1,4,4,TRUE
"285315",1,4,4,TRUE
"285346",1,4,4,TRUE
"285349",1,4,4,TRUE
"285368",1,4,4,TRUE
"285386",1,4,4,TRUE
"2854",1,4,4,TRUE
"285423",1,4,4,TRUE
"285429",1,4,4,TRUE
"285489",1,4,4,TRUE
"285498",1,4,4,TRUE
"285513",1,4,4,TRUE
"285521",1,4,4,TRUE
"285533",1,4,4,TRUE
"285555",1,4,4,TRUE
"285556",1,4,4,TRUE
"285598",1,4,4,TRUE
"285600",1,4,4,TRUE
"285671",1,4,4,TRUE
"285672",1,4,4,TRUE
"285782",1,4,4,TRUE
"285800",1,4,4,TRUE
"285848",1,4,4,TRUE
"285852",1,4,4,TRUE
"285877",1,4,4,TRUE
"285888",1,4,4,TRUE
"2859",1,4,4,TRUE
"286",1,4,4,TRUE
"286046",1,4,4,TRUE
"286128",1,4,4,TRUE
"286133",1,4,4,TRUE
"286151",1,4,4,TRUE
"286183",1,4,4,TRUE
"2862",1,4,4,TRUE
"286204",1,4,4,TRUE
"286205",1,4,4,TRUE
"286207",1,4,4,TRUE
"286234",1,4,4,TRUE
"286256",1,4,4,TRUE
"286262",1,4,4,TRUE
"2863",1,4,4,TRUE
"286336",1,4,4,TRUE
"2864",1,4,4,TRUE
"286430",1,4,4,TRUE
"286436",1,4,4,TRUE
"286464",1,4,4,TRUE
"286499",1,4,4,TRUE
"286514",1,4,4,TRUE
"286530",1,4,4,TRUE
"2867",1,4,4,TRUE
"286753",1,4,4,TRUE
"286827",1,4,4,TRUE
"286887",1,4,4,TRUE
"287015",1,4,4,TRUE
"2875",1,4,4,TRUE
"2877",1,4,4,TRUE
"2880",1,4,4,TRUE
"2890",1,4,4,TRUE
"2891",1,4,4,TRUE
"2893",1,4,4,TRUE
"2894",1,4,4,TRUE
"2895",1,4,4,TRUE
"28952",1,4,4,TRUE
"28954",1,4,4,TRUE
"2897",1,4,4,TRUE
"2898",1,4,4,TRUE
"28981",1,4,4,TRUE
"28982",1,4,4,TRUE
"28983",1,4,4,TRUE
"2899",1,4,4,TRUE
"28999",1,4,4,TRUE
"2900",1,4,4,TRUE
"2901",1,4,4,TRUE
"2902",1,4,4,TRUE
"2904",1,4,4,TRUE
"2906",1,4,4,TRUE
"29063",1,4,4,TRUE
"2909",1,4,4,TRUE
"29106",1,4,4,TRUE
"2911",1,4,4,TRUE
"29113",1,4,4,TRUE
"29114",1,4,4,TRUE
"29118",1,4,4,TRUE
"29119",1,4,4,TRUE
"29122",1,4,4,TRUE
"29125",1,4,4,TRUE
"2913",1,4,4,TRUE
"2914",1,4,4,TRUE
"2915",1,4,4,TRUE
"2916",1,4,4,TRUE
"2917",1,4,4,TRUE
"2918",1,4,4,TRUE
"2921",1,4,4,TRUE
"2922",1,4,4,TRUE
"2923",1,4,4,TRUE
"2925",1,4,4,TRUE
"2928",1,4,4,TRUE
"2931",1,4,4,TRUE
"2949",1,4,4,TRUE
"29765",1,4,4,TRUE
"29802",1,4,4,TRUE
"2981",1,4,4,TRUE
"2984",1,4,4,TRUE
"29843",1,4,4,TRUE
"29850",1,4,4,TRUE
"29851",1,4,4,TRUE
"2986",1,4,4,TRUE
"29881",1,4,4,TRUE
"29882",1,4,4,TRUE
"29895",1,4,4,TRUE
"29906",1,4,4,TRUE
"29909",1,4,4,TRUE
"2993",1,4,4,TRUE
"29930",1,4,4,TRUE
"29933",1,4,4,TRUE
"2994",1,4,4,TRUE
"29943",1,4,4,TRUE
"29948",1,4,4,TRUE
"29949",1,4,4,TRUE
"29953",1,4,4,TRUE
"29958",1,4,4,TRUE
"29967",1,4,4,TRUE
"29974",1,4,4,TRUE
"2998",1,4,4,TRUE
"29986",1,4,4,TRUE
"29989",1,4,4,TRUE
"2999",1,4,4,TRUE
"29991",1,4,4,TRUE
"29993",1,4,4,TRUE
"29999",1,4,4,TRUE
"3000",1,4,4,TRUE
"3001",1,4,4,TRUE
"30010",1,4,4,TRUE
"30012",1,4,4,TRUE
"3002",1,4,4,TRUE
"3003",1,4,4,TRUE
"3004",1,4,4,TRUE
"30062",1,4,4,TRUE
"3007",1,4,4,TRUE
"3008",1,4,4,TRUE
"3009",1,4,4,TRUE
"3010",1,4,4,TRUE
"3012",1,4,4,TRUE
"3018",1,4,4,TRUE
"3026",1,4,4,TRUE
"3034",1,4,4,TRUE
"3036",1,4,4,TRUE
"3053",1,4,4,TRUE
"3060",1,4,4,TRUE
"3061",1,4,4,TRUE
"3062",1,4,4,TRUE
"3067",1,4,4,TRUE
"3069",1,4,4,TRUE
"3081",1,4,4,TRUE
"30811",1,4,4,TRUE
"30813",1,4,4,TRUE
"30814",1,4,4,TRUE
"30817",1,4,4,TRUE
"30819",1,4,4,TRUE
"30820",1,4,4,TRUE
"3083",1,4,4,TRUE
"30832",1,4,4,TRUE
"3084",1,4,4,TRUE
"30848",1,4,4,TRUE
"3090",1,4,4,TRUE
"3110",1,4,4,TRUE
"3111",1,4,4,TRUE
"3112",1,4,4,TRUE
"3115",1,4,4,TRUE
"3117",1,4,4,TRUE
"3119",1,4,4,TRUE
"312",1,4,4,TRUE
"3120",1,4,4,TRUE
"3123",1,4,4,TRUE
"313",1,4,4,TRUE
"314",1,4,4,TRUE
"3163",1,4,4,TRUE
"3164",1,4,4,TRUE
"3166",1,4,4,TRUE
"3167",1,4,4,TRUE
"3169",1,4,4,TRUE
"3170",1,4,4,TRUE
"3171",1,4,4,TRUE
"3172",1,4,4,TRUE
"3174",1,4,4,TRUE
"3175",1,4,4,TRUE
"317702",1,4,4,TRUE
"317705",1,4,4,TRUE
"317719",1,4,4,TRUE
"317761",1,4,4,TRUE
"3185",1,4,4,TRUE
"319",1,4,4,TRUE
"319089",1,4,4,TRUE
"319101",1,4,4,TRUE
"3195",1,4,4,TRUE
"3196",1,4,4,TRUE
"3198",1,4,4,TRUE
"3199",1,4,4,TRUE
"320",1,4,4,TRUE
"3200",1,4,4,TRUE
"3201",1,4,4,TRUE
"3202",1,4,4,TRUE
"3204",1,4,4,TRUE
"3207",1,4,4,TRUE
"3208",1,4,4,TRUE
"321",1,4,4,TRUE
"3211",1,4,4,TRUE
"3213",1,4,4,TRUE
"3214",1,4,4,TRUE
"3218",1,4,4,TRUE
"3219",1,4,4,TRUE
"322",1,4,4,TRUE
"3222",1,4,4,TRUE
"3225",1,4,4,TRUE
"3227",1,4,4,TRUE
"3228",1,4,4,TRUE
"3231",1,4,4,TRUE
"3233",1,4,4,TRUE
"3234",1,4,4,TRUE
"3235",1,4,4,TRUE
"3236",1,4,4,TRUE
"3237",1,4,4,TRUE
"3238",1,4,4,TRUE
"3239",1,4,4,TRUE
"324",1,4,4,TRUE
"3240",1,4,4,TRUE
"3242",1,4,4,TRUE
"3249",1,4,4,TRUE
"325",1,4,4,TRUE
"3250",1,4,4,TRUE
"3263",1,4,4,TRUE
"326340",1,4,4,TRUE
"3270",1,4,4,TRUE
"3273",1,4,4,TRUE
"3274",1,4,4,TRUE
"327657",1,4,4,TRUE
"3293",1,4,4,TRUE
"3297",1,4,4,TRUE
"333",1,4,4,TRUE
"3339",1,4,4,TRUE
"333926",1,4,4,TRUE
"333929",1,4,4,TRUE
"3346",1,4,4,TRUE
"3347",1,4,4,TRUE
"3350",1,4,4,TRUE
"3351",1,4,4,TRUE
"3352",1,4,4,TRUE
"3354",1,4,4,TRUE
"3355",1,4,4,TRUE
"3356",1,4,4,TRUE
"3357",1,4,4,TRUE
"3358",1,4,4,TRUE
"3359",1,4,4,TRUE
"336",1,4,4,TRUE
"3360",1,4,4,TRUE
"3361",1,4,4,TRUE
"3362",1,4,4,TRUE
"337",1,4,4,TRUE
"3375",1,4,4,TRUE
"337878",1,4,4,TRUE
"337879",1,4,4,TRUE
"337880",1,4,4,TRUE
"337882",1,4,4,TRUE
"337970",1,4,4,TRUE
"338",1,4,4,TRUE
"338094",1,4,4,TRUE
"3381",1,4,4,TRUE
"3383",1,4,4,TRUE
"338321",1,4,4,TRUE
"338322",1,4,4,TRUE
"338323",1,4,4,TRUE
"338324",1,4,4,TRUE
"338339",1,4,4,TRUE
"338376",1,4,4,TRUE
"338440",1,4,4,TRUE
"338557",1,4,4,TRUE
"338645",1,4,4,TRUE
"338661",1,4,4,TRUE
"338667",1,4,4,TRUE
"338785",1,4,4,TRUE
"338811",1,4,4,TRUE
"338872",1,4,4,TRUE
"339",1,4,4,TRUE
"339105",1,4,4,TRUE
"339168",1,4,4,TRUE
"339221",1,4,4,TRUE
"339230",1,4,4,TRUE
"339327",1,4,4,TRUE
"339345",1,4,4,TRUE
"339390",1,4,4,TRUE
"339416",1,4,4,TRUE
"339456",1,4,4,TRUE
"339488",1,4,4,TRUE
"339500",1,4,4,TRUE
"339512",1,4,4,TRUE
"339541",1,4,4,TRUE
"339665",1,4,4,TRUE
"339669",1,4,4,TRUE
"339761",1,4,4,TRUE
"339766",1,4,4,TRUE
"339778",1,4,4,TRUE
"339779",1,4,4,TRUE
"339829",1,4,4,TRUE
"339834",1,4,4,TRUE
"339855",1,4,4,TRUE
"339965",1,4,4,TRUE
"339976",1,4,4,TRUE
"339977",1,4,4,TRUE
"339983",1,4,4,TRUE
"340024",1,4,4,TRUE
"340069",1,4,4,TRUE
"340075",1,4,4,TRUE
"340146",1,4,4,TRUE
"340152",1,4,4,TRUE
"340168",1,4,4,TRUE
"340205",1,4,4,TRUE
"340273",1,4,4,TRUE
"340277",1,4,4,TRUE
"340351",1,4,4,TRUE
"340390",1,4,4,TRUE
"340526",1,4,4,TRUE
"340527",1,4,4,TRUE
"340533",1,4,4,TRUE
"340542",1,4,4,TRUE
"340554",1,4,4,TRUE
"340578",1,4,4,TRUE
"340596",1,4,4,TRUE
"340719",1,4,4,TRUE
"340895",1,4,4,TRUE
"341019",1,4,4,TRUE
"341032",1,4,4,TRUE
"341567",1,4,4,TRUE
"341676",1,4,4,TRUE
"341880",1,4,4,TRUE
"342184",1,4,4,TRUE
"3425",1,4,4,TRUE
"342667",1,4,4,TRUE
"342892",1,4,4,TRUE
"342898",1,4,4,TRUE
"342909",1,4,4,TRUE
"342918",1,4,4,TRUE
"342926",1,4,4,TRUE
"342945",1,4,4,TRUE
"343",1,4,4,TRUE
"343035",1,4,4,TRUE
"343069",1,4,4,TRUE
"343450",1,4,4,TRUE
"343637",1,4,4,TRUE
"343641",1,4,4,TRUE
"343702",1,4,4,TRUE
"3439",1,4,4,TRUE
"3440",1,4,4,TRUE
"344018",1,4,4,TRUE
"3442",1,4,4,TRUE
"3443",1,4,4,TRUE
"3445",1,4,4,TRUE
"3446",1,4,4,TRUE
"344752",1,4,4,TRUE
"344758",1,4,4,TRUE
"344838",1,4,4,TRUE
"3449",1,4,4,TRUE
"344905",1,4,4,TRUE
"345",1,4,4,TRUE
"345222",1,4,4,TRUE
"345462",1,4,4,TRUE
"345557",1,4,4,TRUE
"3456",1,4,4,TRUE
"345611",1,4,4,TRUE
"345630",1,4,4,TRUE
"3458",1,4,4,TRUE
"345895",1,4,4,TRUE
"346157",1,4,4,TRUE
"346171",1,4,4,TRUE
"346389",1,4,4,TRUE
"346562",1,4,4,TRUE
"346606",1,4,4,TRUE
"346653",1,4,4,TRUE
"3467",1,4,4,TRUE
"347273",1,4,4,TRUE
"347365",1,4,4,TRUE
"347404",1,4,4,TRUE
"347442",1,4,4,TRUE
"347475",1,4,4,TRUE
"347730",1,4,4,TRUE
"347732",1,4,4,TRUE
"347736",1,4,4,TRUE
"347744",1,4,4,TRUE
"347853",1,4,4,TRUE
"347902",1,4,4,TRUE
"3480",1,4,4,TRUE
"348013",1,4,4,TRUE
"348327",1,4,4,TRUE
"348378",1,4,4,TRUE
"3484",1,4,4,TRUE
"348751",1,4,4,TRUE
"348801",1,4,4,TRUE
"348807",1,4,4,TRUE
"348932",1,4,4,TRUE
"348938",1,4,4,TRUE
"348980",1,4,4,TRUE
"349565",1,4,4,TRUE
"349667",1,4,4,TRUE
"350",1,4,4,TRUE
"3508",1,4,4,TRUE
"3512",1,4,4,TRUE
"352909",1,4,4,TRUE
"352999",1,4,4,TRUE
"353132",1,4,4,TRUE
"353149",1,4,4,TRUE
"353174",1,4,4,TRUE
"353189",1,4,4,TRUE
"353274",1,4,4,TRUE
"353299",1,4,4,TRUE
"353324",1,4,4,TRUE
"353355",1,4,4,TRUE
"353500",1,4,4,TRUE
"354",1,4,4,TRUE
"3543",1,4,4,TRUE
"3547",1,4,4,TRUE
"3549",1,4,4,TRUE
"355",1,4,4,TRUE
"3552",1,4,4,TRUE
"3553",1,4,4,TRUE
"3557",1,4,4,TRUE
"3558",1,4,4,TRUE
"3559",1,4,4,TRUE
"356",1,4,4,TRUE
"3561",1,4,4,TRUE
"3562",1,4,4,TRUE
"3563",1,4,4,TRUE
"3565",1,4,4,TRUE
"3567",1,4,4,TRUE
"3570",1,4,4,TRUE
"3574",1,4,4,TRUE
"3575",1,4,4,TRUE
"3577",1,4,4,TRUE
"358",1,4,4,TRUE
"3589",1,4,4,TRUE
"359",1,4,4,TRUE
"3590",1,4,4,TRUE
"3592",1,4,4,TRUE
"3593",1,4,4,TRUE
"3594",1,4,4,TRUE
"3596",1,4,4,TRUE
"360",1,4,4,TRUE
"3601",1,4,4,TRUE
"360205",1,4,4,TRUE
"3604",1,4,4,TRUE
"3605",1,4,4,TRUE
"361",1,4,4,TRUE
"3617",1,4,4,TRUE
"362",1,4,4,TRUE
"3624",1,4,4,TRUE
"3625",1,4,4,TRUE
"3626",1,4,4,TRUE
"363",1,4,4,TRUE
"3630",1,4,4,TRUE
"3631",1,4,4,TRUE
"3632",1,4,4,TRUE
"3640",1,4,4,TRUE
"3643",1,4,4,TRUE
"3645",1,4,4,TRUE
"3651",1,4,4,TRUE
"367",1,4,4,TRUE
"3674",1,4,4,TRUE
"368",1,4,4,TRUE
"3681",1,4,4,TRUE
"3683",1,4,4,TRUE
"3687",1,4,4,TRUE
"3694",1,4,4,TRUE
"3696",1,4,4,TRUE
"3697",1,4,4,TRUE
"3698",1,4,4,TRUE
"3699",1,4,4,TRUE
"3700",1,4,4,TRUE
"3702",1,4,4,TRUE
"3713",1,4,4,TRUE
"3718",1,4,4,TRUE
"3730",1,4,4,TRUE
"3736",1,4,4,TRUE
"3737",1,4,4,TRUE
"3739",1,4,4,TRUE
"374",1,4,4,TRUE
"3742",1,4,4,TRUE
"3743",1,4,4,TRUE
"374355",1,4,4,TRUE
"374393",1,4,4,TRUE
"3744",1,4,4,TRUE
"374403",1,4,4,TRUE
"374407",1,4,4,TRUE
"374454",1,4,4,TRUE
"374470",1,4,4,TRUE
"3745",1,4,4,TRUE
"374569",1,4,4,TRUE
"3746",1,4,4,TRUE
"374618",1,4,4,TRUE
"374655",1,4,4,TRUE
"3747",1,4,4,TRUE
"374739",1,4,4,TRUE
"374768",1,4,4,TRUE
"374786",1,4,4,TRUE
"3748",1,4,4,TRUE
"374819",1,4,4,TRUE
"374860",1,4,4,TRUE
"374864",1,4,4,TRUE
"374877",1,4,4,TRUE
"374887",1,4,4,TRUE
"374897",1,4,4,TRUE
"374899",1,4,4,TRUE
"374907",1,4,4,TRUE
"374918",1,4,4,TRUE
"374920",1,4,4,TRUE
"374946",1,4,4,TRUE
"374955",1,4,4,TRUE
"374973",1,4,4,TRUE
"3750",1,4,4,TRUE
"375057",1,4,4,TRUE
"3751",1,4,4,TRUE
"375190",1,4,4,TRUE
"3752",1,4,4,TRUE
"375323",1,4,4,TRUE
"3754",1,4,4,TRUE
"375567",1,4,4,TRUE
"3756",1,4,4,TRUE
"375607",1,4,4,TRUE
"375612",1,4,4,TRUE
"375616",1,4,4,TRUE
"375686",1,4,4,TRUE
"3757",1,4,4,TRUE
"375759",1,4,4,TRUE
"3758",1,4,4,TRUE
"3760",1,4,4,TRUE
"3763",1,4,4,TRUE
"3765",1,4,4,TRUE
"3767",1,4,4,TRUE
"3768",1,4,4,TRUE
"3769",1,4,4,TRUE
"3770",1,4,4,TRUE
"3772",1,4,4,TRUE
"3773",1,4,4,TRUE
"3776",1,4,4,TRUE
"377677",1,4,4,TRUE
"3780",1,4,4,TRUE
"3781",1,4,4,TRUE
"3782",1,4,4,TRUE
"3784",1,4,4,TRUE
"3785",1,4,4,TRUE
"3786",1,4,4,TRUE
"3787",1,4,4,TRUE
"3788",1,4,4,TRUE
"378925",1,4,4,TRUE
"3792",1,4,4,TRUE
"3797",1,4,4,TRUE
"3798",1,4,4,TRUE
"3800",1,4,4,TRUE
"3801",1,4,4,TRUE
"3802",1,4,4,TRUE
"3804",1,4,4,TRUE
"3805",1,4,4,TRUE
"3809",1,4,4,TRUE
"3811",1,4,4,TRUE
"3812",1,4,4,TRUE
"3816",1,4,4,TRUE
"3817",1,4,4,TRUE
"3818",1,4,4,TRUE
"3823",1,4,4,TRUE
"3827",1,4,4,TRUE
"383",1,4,4,TRUE
"3834",1,4,4,TRUE
"3841",1,4,4,TRUE
"3846",1,4,4,TRUE
"3848",1,4,4,TRUE
"3849",1,4,4,TRUE
"3850",1,4,4,TRUE
"3851",1,4,4,TRUE
"3852",1,4,4,TRUE
"3853",1,4,4,TRUE
"3854",1,4,4,TRUE
"3857",1,4,4,TRUE
"3859",1,4,4,TRUE
"3860",1,4,4,TRUE
"3861",1,4,4,TRUE
"3866",1,4,4,TRUE
"386618",1,4,4,TRUE
"386724",1,4,4,TRUE
"3868",1,4,4,TRUE
"387104",1,4,4,TRUE
"3872",1,4,4,TRUE
"387357",1,4,4,TRUE
"387509",1,4,4,TRUE
"387601",1,4,4,TRUE
"387680",1,4,4,TRUE
"387694",1,4,4,TRUE
"387695",1,4,4,TRUE
"387707",1,4,4,TRUE
"387718",1,4,4,TRUE
"387723",1,4,4,TRUE
"387755",1,4,4,TRUE
"387837",1,4,4,TRUE
"387882",1,4,4,TRUE
"387885",1,4,4,TRUE
"387914",1,4,4,TRUE
"387923",1,4,4,TRUE
"3881",1,4,4,TRUE
"3882",1,4,4,TRUE
"388228",1,4,4,TRUE
"388323",1,4,4,TRUE
"388335",1,4,4,TRUE
"388336",1,4,4,TRUE
"388341",1,4,4,TRUE
"388394",1,4,4,TRUE
"3884",1,4,4,TRUE
"388419",1,4,4,TRUE
"388531",1,4,4,TRUE
"388533",1,4,4,TRUE
"388552",1,4,4,TRUE
"388558",1,4,4,TRUE
"388567",1,4,4,TRUE
"388581",1,4,4,TRUE
"388588",1,4,4,TRUE
"3886",1,4,4,TRUE
"388630",1,4,4,TRUE
"388662",1,4,4,TRUE
"388698",1,4,4,TRUE
"388743",1,4,4,TRUE
"388795",1,4,4,TRUE
"388799",1,4,4,TRUE
"3888",1,4,4,TRUE
"3889",1,4,4,TRUE
"388963",1,4,4,TRUE
"3890",1,4,4,TRUE
"389058",1,4,4,TRUE
"389072",1,4,4,TRUE
"389073",1,4,4,TRUE
"389084",1,4,4,TRUE
"3891",1,4,4,TRUE
"389123",1,4,4,TRUE
"389124",1,4,4,TRUE
"389161",1,4,4,TRUE
"389170",1,4,4,TRUE
"389177",1,4,4,TRUE
"3892",1,4,4,TRUE
"389203",1,4,4,TRUE
"389206",1,4,4,TRUE
"389257",1,4,4,TRUE
"389320",1,4,4,TRUE
"389332",1,4,4,TRUE
"389336",1,4,4,TRUE
"389376",1,4,4,TRUE
"389434",1,4,4,TRUE
"3897",1,4,4,TRUE
"389763",1,4,4,TRUE
"389812",1,4,4,TRUE
"389874",1,4,4,TRUE
"389895",1,4,4,TRUE
"389898",1,4,4,TRUE
"390010",1,4,4,TRUE
"390058",1,4,4,TRUE
"390059",1,4,4,TRUE
"390063",1,4,4,TRUE
"390064",1,4,4,TRUE
"390066",1,4,4,TRUE
"3902",1,4,4,TRUE
"390205",1,4,4,TRUE
"390502",1,4,4,TRUE
"3906",1,4,4,TRUE
"390616",1,4,4,TRUE
"390637",1,4,4,TRUE
"390874",1,4,4,TRUE
"390892",1,4,4,TRUE
"390916",1,4,4,TRUE
"390927",1,4,4,TRUE
"390999",1,4,4,TRUE
"391013",1,4,4,TRUE
"392307",1,4,4,TRUE
"392465",1,4,4,TRUE
"392617",1,4,4,TRUE
"3929",1,4,4,TRUE
"3932",1,4,4,TRUE
"3933",1,4,4,TRUE
"3938",1,4,4,TRUE
"3948",1,4,4,TRUE
"395",1,4,4,TRUE
"3950",1,4,4,TRUE
"3957",1,4,4,TRUE
"3973",1,4,4,TRUE
"3975",1,4,4,TRUE
"3976",1,4,4,TRUE
"398",1,4,4,TRUE
"3982",1,4,4,TRUE
"3984",1,4,4,TRUE
"399",1,4,4,TRUE
"3990",1,4,4,TRUE
"3991",1,4,4,TRUE
"3993",1,4,4,TRUE
"399473",1,4,4,TRUE
"399474",1,4,4,TRUE
"399668",1,4,4,TRUE
"399671",1,4,4,TRUE
"399693",1,4,4,TRUE
"399694",1,4,4,TRUE
"399947",1,4,4,TRUE
"399949",1,4,4,TRUE
"40",1,4,4,TRUE
"400120",1,4,4,TRUE
"400258",1,4,4,TRUE
"4004",1,4,4,TRUE
"400499",1,4,4,TRUE
"400629",1,4,4,TRUE
"4007",1,4,4,TRUE
"400709",1,4,4,TRUE
"400713",1,4,4,TRUE
"400793",1,4,4,TRUE
"400830",1,4,4,TRUE
"400831",1,4,4,TRUE
"400891",1,4,4,TRUE
"4009",1,4,4,TRUE
"400954",1,4,4,TRUE
"401",1,4,4,TRUE
"4010",1,4,4,TRUE
"401067",1,4,4,TRUE
"401081",1,4,4,TRUE
"401097",1,4,4,TRUE
"401124",1,4,4,TRUE
"401145",1,4,4,TRUE
"401190",1,4,4,TRUE
